[2020-04-09;04:49:11.817];122651;152502;
[2020-04-09;04:49:11.817];122682;152565;
[2020-04-09;04:49:11.817];122652;152663;
[2020-04-09;04:49:11.817];122660;152670;
[2020-04-09;04:49:11.817];122672;152691;
[2020-04-09;04:49:11.817];122744;152692;
[2020-04-09;04:49:11.817];122797;152722;
[2020-04-09;04:49:11.817];122780;152727;
[2020-04-09;04:49:11.817];122765;152729;
[2020-04-09;04:49:11.817];122754;152722;
[2020-04-09;04:49:11.817];122761;152778;
[2020-04-09;04:49:11.817];122756;152882;
[2020-04-09;04:49:11.817];122748;152904;
[2020-04-09;04:49:11.817];122809;152913;
[2020-04-09;04:49:11.817];122885;152967;
[2020-04-09;04:49:11.817];122907;153012;
[2020-04-09;04:49:11.817];122888;153050;
[2020-04-09;04:49:11.817];122920;153077;
[2020-04-09;04:49:11.818];122945;153123;
[2020-04-09;04:49:11.818];122950;153219;
[2020-04-09;04:49:11.818];122952;153306;
[2020-04-09;04:49:11.818];122958;153331;
[2020-04-09;04:49:11.818];123021;153377;
[2020-04-09;04:49:11.818];123113;153450;
[2020-04-09;04:49:11.818];123120;153493;
[2020-04-09;04:49:11.818];123120;153545;
[2020-04-09;04:49:11.818];123138;153545;
